code,name,male couples,female couples,opposite-sex couples,total couples
SAL40905,Monbulla,0,0,26,26
SAL40906,Mongolata,0,0,3,3
SAL40907,Montacute,0,0,80,80
SAL40908,Montarra,0,0,9,9
SAL40909,Monteith,0,0,24,24
SAL40910,Moockra,0,0,3,3
SAL40911,Moody,0,0,4,4
SAL40912,Mooleulooloo,0,0,9,9
SAL40913,Moonaree,0,0,0,0
SAL40914,Moonta,3,0,112,117
SAL40915,Moonta Bay,0,3,698,703
SAL40916,Moonta Mines,0,0,45,45
SAL40917,Moorak,0,0,200,200
SAL40918,Moorlands,3,0,13,19
SAL40919,Moorook,0,0,42,42
SAL40920,Moorook South,0,0,40,40
SAL40921,Moppa,0,0,19,19
SAL40922,Morchard,0,0,8,8
SAL40923,Morgan,0,0,102,102
SAL40924,Morn Hill,0,0,0,0
SAL40925,Morphett Vale,18,31,4949,4998
SAL40926,Morphetts Flat,0,0,3,3
SAL40927,Morphettville,3,3,691,699
SAL40928,Mortana,0,0,4,4
SAL40929,Moseley,0,0,7,7
SAL40930,Mosquito Hill,0,0,34,34
SAL40931,Motpena,0,0,3,3
SAL40932,Mount Barker (SA),26,28,4105,4150
SAL40933,Mount Barker Junction,0,0,0,0
SAL40934,Mount Barker Springs,0,0,51,51
SAL40935,Mount Barker Summit,0,0,24,24
SAL40936,Mount Benson,0,0,30,30
SAL40937,Mount Bryan,0,0,29,29
SAL40938,Mount Bryan East,0,0,0,0
SAL40939,Mount Burr,0,0,84,85
SAL40940,Mount Charles,0,0,14,14
SAL40941,Mount Compass,0,0,402,402
SAL40942,Mount Cooper (SA),0,0,4,4
SAL40943,Mount Crawford,0,0,45,45
SAL40944,Mount Damper,0,0,10,10
SAL40945,Mount Drummond,0,0,0,0
SAL40946,Mount Dutton Bay,0,0,9,9
SAL40947,Mount Gambier,18,28,5232,5278
SAL40948,Mount George (SA),0,0,76,80
SAL40949,Mount Hope (SA),0,0,9,9
SAL40950,Mount Ive,0,0,3,3
SAL40951,Mount Jagged,0,0,39,39
SAL40952,Mount Joy,0,0,0,0
SAL40953,Mount Light,0,0,44,44
SAL40954,Mount Magnificent,0,0,21,21
SAL40955,Mount Mary,0,0,8,8
SAL40956,Mount Mcintyre,0,0,20,20
SAL40957,Mount Mckenzie,0,0,18,18
SAL40958,Mount Observation (SA),0,0,3,3
SAL40959,Mount Osmond,0,0,123,125
SAL40960,Mount Pleasant (SA),4,0,242,246
SAL40961,Mount Schank,0,0,64,64
SAL40962,Mount Serle,0,0,0,0
SAL40963,Mount Templeton,0,0,12,12
SAL40964,Mount Torrens,0,0,201,206
SAL40965,Mount Wedge,0,0,3,3
SAL40966,Mount Willoughby,0,0,0,0
SAL40967,Moyhall,0,0,12,12
SAL40968,Mudamuckla,0,0,14,14
SAL40969,Mulgundawa,0,0,7,7
SAL40970,Mullaquana,0,0,61,61
SAL40971,Muloorina,0,0,7,7
SAL40972,Mundallio,0,0,0,0
SAL40973,Mundic Creek,0,0,8,8
SAL40974,Mundoo Island,0,0,0,0
SAL40975,Mundoora,0,0,31,31
SAL40976,Mundulla,0,0,118,118
SAL40977,Mundulla West,0,0,23,23
SAL40978,Mungeranie,0,0,4,4
SAL40979,Munno Para,5,8,840,851
SAL40980,Munno Para Downs,0,0,49,49
SAL40981,Munno Para West,12,21,1415,1444
SAL40982,Murbko,0,0,30,30
SAL40983,Murdinga,0,0,17,17
SAL40984,Murlong,0,0,6,6
SAL40985,Murputja - Nyapari,0,0,0,0
SAL40986,Murrawong,0,0,6,6
SAL40987,Murray Bridge,8,21,2824,2859
SAL40988,Murray Bridge East,0,0,293,292
SAL40989,Murray Bridge North,0,0,37,37
SAL40990,Murray Bridge South,0,0,48,48
SAL40991,Murray Town,0,0,17,17
SAL40992,Murtho,0,0,48,48
SAL40993,Muston,0,0,8,8
SAL40994,Mutooroo,0,0,8,8
SAL40995,Mylor,0,3,266,273
SAL40996,Mypolonga,0,0,111,111
SAL40997,Myponga,3,4,177,179
SAL40998,Myponga Beach,0,0,16,16
SAL40999,Myrtle Bank (SA),4,0,669,678
SAL41000,Nackara,0,0,0,0
SAL41001,Nadia,0,0,0,0
SAL41002,Naidia,0,0,0,0
SAL41003,Nailsworth,5,0,503,515
SAL41004,Nain,0,0,6,6
SAL41005,Nairne,8,10,1236,1255
SAL41006,Nalyappa,0,0,6,6
SAL41007,Nangkita,0,0,56,58
SAL41008,Nangwarry,0,0,99,101
SAL41009,Nantawarra,0,0,19,19
SAL41010,Napperby,0,0,156,151
SAL41011,Naracoorte,0,6,1380,1385
SAL41012,Narridy,0,0,15,15
SAL41013,Narrung (SA),0,0,35,35
SAL41014,Naturi,0,0,5,5
SAL41015,Neales Flat,0,0,25,25
SAL41016,Nectar Brook,0,0,0,0
SAL41017,Nelshaby,0,0,46,46
SAL41018,Nene Valley,0,0,22,22
SAL41019,Nepabunna,0,0,3,3
SAL41020,Nepean Bay,0,0,27,27
SAL41021,Netherby (SA),0,0,391,391
SAL41022,Netherton,0,0,10,10
SAL41023,Netley,3,0,438,439
SAL41024,New Port,0,4,132,134
SAL41025,New Residence,0,0,20,20
SAL41026,New Town (SA),0,5,290,296
SAL41027,New Well,0,0,6,6
SAL41028,Newland,0,0,16,16
SAL41029,Newton,7,4,1164,1176
SAL41030,Ngapala,0,0,16,16
SAL41031,Ngarkat,0,0,0,0
SAL41032,Nildottie,0,0,58,58
SAL41033,Ninnes,0,0,15,15
SAL41034,Noarlunga Centre,0,0,27,27
SAL41035,Noarlunga Downs,3,4,802,811
SAL41036,Nora Creina,0,0,7,7
SAL41037,Normanville (SA),0,3,528,530
SAL41038,North Adelaide,33,8,1260,1296
SAL41039,North Beach (SA),0,0,167,170
SAL41040,North Booborowie,0,0,5,5
SAL41041,North Brighton,0,7,572,576
SAL41042,North Cape,0,0,0,0
SAL41043,North Haven (SA),10,16,1455,1479
SAL41044,North Moonta,0,0,136,139
SAL41045,North Plympton,12,9,686,701
SAL41046,North Shields,0,0,87,87
SAL41047,North West Bend,0,0,9,9
SAL41048,North Yelta,0,0,0,0
SAL41049,Northern Heights,0,0,72,72
SAL41050,Northfield,5,3,850,861
SAL41051,Northgate (SA),4,5,791,796
SAL41052,Norton Summit,0,0,126,126
SAL41053,Norwood (SA),16,21,1318,1353
SAL41054,Notts Well,0,0,0,0
SAL41055,Novar Gardens,0,4,589,590
SAL41056,Nullarbor,0,0,0,0
SAL41057,Nunjikompita,0,0,10,10
SAL41058,Nuriootpa,4,11,1647,1660
SAL41059,Nurom,0,0,7,7
SAL41060,Nurragi,0,0,5,5
SAL41061,O'Halloran Hill,0,8,666,669
SAL41062,O'Sullivan Beach,0,0,368,370
SAL41063,Oak Valley (SA),0,0,17,17
SAL41064,Oakbank,0,0,220,225
SAL41065,Oakden,9,3,752,765
SAL41066,Oakden Hills,0,0,0,0
SAL41067,Oaklands Park,9,11,694,714
SAL41068,Ob Flat,0,0,122,122
SAL41069,Olary,0,0,0,0
SAL41070,Old Calperum,0,0,3,3
SAL41071,Old Noarlunga,0,3,353,355
SAL41072,Old Reynella,0,3,768,776
SAL41073,Old Teal Flat,0,0,0,0
SAL41074,Olympic Dam,0,0,0,0
SAL41075,One Tree Hill,0,0,291,292
SAL41076,Onkaparinga Hills,3,0,710,713
SAL41077,Oodla Wirra,0,0,0,0
SAL41078,Oodnadatta,0,0,15,15
SAL41079,Orroroo,0,0,122,126
SAL41080,Osborne (SA),0,5,391,397
SAL41081,Ottoway,6,0,496,504
SAL41082,Outer Harbor,0,0,0,0
SAL41083,Overland Corner,0,0,20,20
SAL41084,Ovingham,4,0,148,150
SAL41085,Owen,0,0,118,114
SAL41086,Padthaway,0,0,63,63
SAL41087,Paechtown,0,0,57,54
SAL41088,Pages Flat,0,0,47,47
SAL41089,Paisley,0,0,19,19
SAL41090,Palkagee,0,0,5,5
SAL41091,Pallamana,0,0,16,16
SAL41092,Palmer (SA),0,0,50,50
SAL41093,Pandurra,0,0,5,5
SAL41094,Panitya (SA),0,0,3,3
SAL41095,Panorama,5,5,574,581
SAL41096,Para Hills,8,6,1417,1429
SAL41097,Para Hills West,3,4,631,636
SAL41098,Para Vista,3,4,625,633
SAL41099,Parachilna,0,0,0,0
SAL41100,Paracombe,0,0,127,127
SAL41101,Paradise (SA),4,7,1627,1641
SAL41102,Parafield,0,0,0,0
SAL41103,Parafield Gardens,16,20,3815,3852
SAL41104,Parakylia,0,0,0,0
SAL41105,Paralowie,14,19,3534,3568
SAL41106,Paramatta,0,0,5,5
SAL41107,Paratoo,0,0,0,0
SAL41108,Parawa,0,0,20,20
SAL41109,Parham,0,0,34,35
SAL41110,Parilla,0,0,36,36
SAL41111,Paringa,0,0,242,245
SAL41112,Paris Creek,0,0,51,58
SAL41113,Park Holme,6,7,619,631
SAL41114,Parkside (SA),13,13,1116,1144
SAL41115,Parnaroo,0,0,0,0
SAL41116,Parndana,0,0,28,28
SAL41117,Parrakie,0,0,25,25
SAL41118,Parsons Beach,0,0,3,3
SAL41119,Paruna,0,0,10,10
SAL41120,Pasadena,4,0,739,747
SAL41121,Paskeville,0,0,35,35
SAL41122,Pata,0,0,18,18
SAL41123,Payneham,6,4,515,524
SAL41124,Payneham South,0,0,352,355
SAL41125,Peake,0,0,18,18
SAL41126,Pearlah,0,0,15,15
SAL41127,Peebinga,0,0,8,8
SAL41128,Peep Hill,0,0,7,7
SAL41129,Pekina,0,0,16,16
SAL41130,Pelican Lagoon,0,0,16,16
SAL41131,Pelican Point (SA),0,0,22,22
SAL41132,Pellaring Flat,0,0,0,0
SAL41133,Penfield,0,0,93,93
SAL41134,Penfield Gardens,0,0,72,72
SAL41135,Penneshaw,0,0,54,57
SAL41136,Pennington,0,7,659,668
SAL41137,Penola,5,0,368,372
SAL41138,Penong,0,0,64,64
SAL41139,Penrice,0,0,122,122
SAL41140,Penwortham,0,0,43,39
SAL41141,Perlubie,0,0,13,13
SAL41142,Perponda,0,0,15,15
SAL41143,Peterborough (SA),0,0,249,250
SAL41144,Peterhead,0,5,230,241
SAL41145,Petersville,0,0,15,15
SAL41146,Petherick,0,0,4,4
SAL41147,Petina,0,0,10,10
SAL41148,Petwood,0,0,22,22
SAL41149,Pewsey Vale,0,0,25,24
SAL41150,Piccadilly (SA),4,0,100,97
SAL41151,Piednippie,0,0,3,3
SAL41152,Pike River,0,0,15,15
SAL41153,Pimba,0,0,8,8
SAL41154,Pimbaacla,0,0,3,3
SAL41155,Pine Creek (SA),0,0,0,0
SAL41156,Pine Creek Station,0,0,0,0
SAL41157,Pine Hill,0,0,14,14
SAL41158,Pine Point,0,0,29,29
SAL41159,Pinery,0,0,17,17
SAL41160,Pinkawillinie,0,0,10,10
SAL41161,Pinkerton Plains,0,0,19,18
SAL41162,Pinks Beach,0,0,26,26
SAL41163,Pinnaroo,0,0,169,169
SAL41164,Pipalyatjara,0,0,29,27
SAL41165,Pirie East,0,0,12,12
SAL41166,Pleasant Park,0,0,11,11
SAL41167,Plympton,8,14,1196,1216
SAL41168,Plympton Park,9,10,823,839
SAL41169,Point Boston,0,0,11,11
SAL41170,Point Lowly,0,0,8,8
SAL41171,Point Pass,0,0,22,23
SAL41172,Point Pearce,0,0,6,6
SAL41173,Point Souttar,0,0,9,9
SAL41174,Point Sturt,0,0,20,20
SAL41175,Point Turton,0,0,96,96
SAL41176,Polda,0,0,0,0
SAL41177,Polish Hill River,0,0,11,11
SAL41178,Poltalloch,0,0,9,9
SAL41179,Pompoota,0,0,17,17
SAL41180,Ponde,0,0,12,15
SAL41181,Poochera,0,0,14,14
SAL41182,Pooginagoric,0,0,14,14
SAL41183,Pooginook,0,0,5,5
SAL41184,Poonindie,0,0,50,53
SAL41185,Pooraka,0,10,1549,1560
SAL41186,Porky Flat,0,0,6,6
SAL41187,Port Adelaide,4,0,237,244
SAL41188,Port Arthur (SA),0,0,0,0
SAL41189,Port Augusta,0,7,1104,1110
SAL41190,Port Augusta West,4,3,793,804
SAL41191,Port Bonython,0,0,6,6
SAL41192,Port Broughton,0,3,313,316
SAL41193,Port Davis,0,0,0,0
SAL41194,Port Elliot,0,6,575,583
SAL41195,Port Gawler,0,0,22,22
SAL41196,Port Germein,0,0,92,92
SAL41197,Port Gibbon,0,0,4,4
SAL41198,Port Hughes,0,0,189,189
SAL41199,Port Julia,0,0,17,17
SAL41200,Port Kenny,0,0,16,16
SAL41201,Port Lincoln,12,12,2951,2980
SAL41202,Port Macdonnell,0,0,204,205
SAL41203,Port Mannum,0,0,57,57
SAL41204,Port Moorowie,0,0,22,22
SAL41205,Port Neill,0,0,52,52
SAL41206,Port Noarlunga,0,6,716,722
SAL41207,Port Noarlunga South,0,8,698,713
SAL41208,Port Paterson,0,0,18,18
SAL41209,Port Pirie,0,0,6,6
SAL41210,Port Pirie South,0,6,824,831
SAL41211,Port Pirie West,0,0,398,402
SAL41212,Port Rickaby,0,0,19,19
SAL41213,Port Victoria,0,0,93,94
SAL41214,Port Vincent,0,0,154,156
SAL41215,Port Wakefield,0,0,125,125
SAL41216,Port Willunga,3,12,340,352
SAL41217,Porter Lagoon,0,0,0,0
SAL41218,Price,0,0,46,46
SAL41219,Proof Range,0,0,4,4
SAL41220,Prospect (SA),27,30,3194,3249
SAL41221,Prospect Hill,0,0,39,39
SAL41222,Pukatja,0,0,73,73
SAL41223,Puntabie,0,0,0,0
SAL41224,Punthari,0,0,9,9
SAL41225,Punyelroo,0,0,10,10
SAL41226,Pureba,0,0,0,0
SAL41227,Purnong,0,0,17,17
SAL41228,Pyap,0,0,46,46
SAL41229,Pyap West,0,0,8,8
SAL41230,Pygery,0,0,17,17
SAL41231,Qualco,0,0,9,9
SAL41232,Queenstown (SA),0,7,361,375
SAL41233,Quorn,4,0,252,254
SAL41234,Racecourse Bay,0,0,10,10
SAL41235,Ramco,0,0,40,40
SAL41236,Ramco Heights,0,0,37,35
SAL41237,Ramsay (SA),0,0,24,24
SAL41238,Rapid Bay,0,0,0,0
SAL41239,Red Creek,0,0,33,39
SAL41240,Redbanks,0,0,40,46
SAL41241,Redhill,0,0,26,26
SAL41242,Redwood Park,5,5,1384,1393
SAL41243,Reedy Creek (SA),0,0,24,24
SAL41244,Reeves Plains,0,0,34,34
SAL41245,Regency Park,0,0,0,0
SAL41246,Reid (SA),0,0,110,112
SAL41247,Rendelsham,0,0,62,62
SAL41248,Renmark,0,9,948,962
SAL41249,Renmark North,0,0,170,170
SAL41250,Renmark South,3,0,113,117
SAL41251,Renmark West,0,0,345,351
SAL41252,Renown Park,0,0,296,301
SAL41253,Reynella,7,11,1059,1082
SAL41254,Reynella East,0,3,455,457
SAL41255,Rhynie,0,0,36,36
SAL41256,Richmond (SA),3,8,657,663
SAL41257,Ridgehaven,3,5,965,965
SAL41258,Ridleyton,8,7,216,226
SAL41259,Risdon Park,0,10,749,754
SAL41260,Risdon Park South,0,0,533,537
SAL41261,Riverglades,0,0,237,237
SAL41262,Riverglen,0,0,0,0
SAL41263,Riverton (SA),0,0,219,219
SAL41264,Robe,4,0,323,325
SAL41265,Robertstown,0,0,49,49
SAL41266,Rochester (SA),0,0,0,0
SAL41267,Rockleigh,0,0,78,76
SAL41268,Rocky Camp,0,0,35,35
SAL41269,Rocky Gully (SA),0,0,25,25
SAL41270,Rocky Plain (SA),0,0,5,5
SAL41271,Rocky Point (SA),0,0,0,0
SAL41272,Rogues Point,0,0,8,8
SAL41273,Rose Park,0,0,347,349
SAL41274,Rosedale (SA),0,0,52,52
SAL41275,Rosetown,0,0,35,35
SAL41276,Rosewater,10,11,661,685
SAL41277,Roseworthy,0,0,244,247
SAL41278,Rosslyn Park,4,0,399,402
SAL41279,Rostrevor,10,5,2000,2017
SAL41280,Rowland Flat,0,0,24,24
SAL41281,Roxby Downs,0,6,747,754
SAL41282,Royal Park,5,11,718,735
SAL41283,Royston Park,0,0,300,306
SAL41284,Rudall,0,0,14,14
SAL41285,SA Remainder,0,0,0,0
SAL41286,Saddleworth,0,0,114,114
SAL41287,Saints,0,0,3,3
SAL41288,Salisbury (SA),0,11,1540,1552
SAL41289,Salisbury Downs,5,4,1186,1195
SAL41290,Salisbury East,7,15,1869,1888
SAL41291,Salisbury Heights,4,0,1093,1098
SAL41292,Salisbury North,8,6,1803,1816
SAL41293,Salisbury Park,0,0,449,452
SAL41294,Salisbury Plain,0,0,272,275
SAL41295,Salisbury South,0,0,0,0
SAL41296,Salt Creek,0,0,6,6
SAL41297,Salter Springs,0,0,15,15
SAL41298,Saltia,0,0,7,7
SAL41299,Sampson Flat,0,0,38,38
SAL41300,Sandalwood,0,0,13,13
SAL41301,Sandergrove,0,0,26,26
SAL41302,Sanderston,0,0,17,17
SAL41303,Sandilands (SA),0,0,29,29
SAL41304,Sandleton,0,0,5,5
SAL41305,Sandy Creek (SA),0,0,102,102
SAL41306,Sandy Grove,0,0,36,36
SAL41307,Sapphiretown,0,0,5,5
SAL41308,Sceale Bay,0,0,18,18
SAL41309,Schell Well,0,0,4,4
SAL41310,Scott Creek,0,0,60,60
SAL41311,Seacliff,0,6,534,535
SAL41312,Seacliff Park,4,4,612,614
SAL41313,Seacombe Gardens,0,10,669,676
SAL41314,Seacombe Heights,3,0,399,404
SAL41315,Seaford (SA),5,10,984,994
SAL41316,Seaford Heights,4,0,285,285
SAL41317,Seaford Meadows,15,10,1086,1105
SAL41318,Seaford Rise,3,7,1377,1388
SAL41319,Seal Bay,0,0,0,0
SAL41320,Seaton (SA),4,11,2184,2200
SAL41321,Seaview Downs,0,6,660,664
SAL41322,Sebastopol (SA),0,0,11,11
SAL41323,Second Valley,0,0,39,39
SAL41324,Sedan,0,0,41,41
SAL41325,Seddon (SA),0,0,21,21
SAL41326,Sefton Park,5,0,287,293
SAL41327,Sellicks Beach,0,11,623,633
SAL41328,Sellicks Hill,0,0,90,88
SAL41329,Semaphore,8,14,590,612
SAL41330,Semaphore Park,4,5,884,900
SAL41331,Semaphore South,0,3,229,233
SAL41332,Senior,0,0,30,30
SAL41333,Seppeltsfield,0,0,31,35
SAL41334,Sevenhill,0,0,43,43
SAL41335,Shaugh,0,0,6,6
SAL41336,Shea-Oak Log,0,0,36,36
SAL41337,Sheaoak Flat,0,0,7,7
SAL41338,Sheidow Park,5,7,1691,1699
SAL41339,Sheringa,0,0,9,9
SAL41340,Sherlock (SA),0,0,20,20
SAL41341,Sherwood (SA),0,0,25,25
SAL41342,Short,0,0,5,5
SAL41343,Silverton (SA),0,0,6,6
SAL41344,Skye (SA),0,0,81,81
SAL41345,Sleaford,0,0,11,11
SAL41346,Smithfield (SA),5,3,378,385
SAL41347,Smithfield Plains,3,8,444,456
SAL41348,Smoky Bay,0,0,61,61
SAL41349,Snowtown,0,0,79,79
SAL41350,Solomon,0,0,15,15
SAL41351,Solomontown,0,4,186,188
SAL41352,Somerton Park,3,13,1309,1325
SAL41353,South Brighton,3,3,627,633
SAL41354,South Hummocks,0,0,6,6
SAL41355,South Kilkerran,0,0,15,15
SAL41356,South Plympton,11,9,1006,1021
SAL41357,Southend,0,0,76,76
SAL41358,Spalding (SA),0,0,54,59
SAL41359,Spectacle Lake,0,0,0,0
SAL41360,Spence (SA),0,0,15,15
SAL41361,Spring Farm (SA),0,0,23,23
SAL41362,Spring Gully (SA),0,0,16,16
SAL41363,Springfield (SA),0,0,143,143
SAL41364,Springton,0,0,157,156
SAL41365,Square Mile,0,0,10,10
SAL41366,St Agnes (SA),0,8,982,989
SAL41367,St Clair (SA),12,10,562,581
SAL41368,St Georges,0,0,424,434
SAL41369,St Ives (SA),0,0,7,7
SAL41370,St Johns,0,0,0,3
SAL41371,St Kilda (SA),0,0,13,13
SAL41372,St Kitts,0,0,14,14
SAL41373,St Marys (SA),0,8,639,641
SAL41374,St Morris,0,0,346,355
SAL41375,St Peters (SA),3,0,767,772
SAL41376,Stanley (SA),0,0,5,5
SAL41377,Stanley Flat,0,0,105,105
SAL41378,Stansbury,0,0,157,157
SAL41379,Steelton,0,0,8,11
SAL41380,Steinfeld,0,0,8,8
SAL41381,Stephenston,0,0,0,0
SAL41382,Stepney,0,3,193,201
SAL41383,Stewart Range,0,0,18,18
SAL41384,Stirling (SA),4,0,795,801
SAL41385,Stirling North,0,4,516,521
SAL41386,Stockport,0,0,67,67
SAL41387,Stockwell,0,3,119,126
SAL41388,Stockyard Creek (SA),0,0,5,5
SAL41389,Stockyard Plain,0,0,6,6
SAL41390,Stokes Bay,0,0,12,12
SAL41391,Stone Hut,0,0,6,6
SAL41392,Stone Well,0,0,29,29
SAL41393,Stonyfell,3,0,333,336
SAL41394,Stow,0,0,0,0
SAL41395,Strathalbyn (SA),5,9,1708,1722
SAL41396,Streaky Bay,0,0,336,339
SAL41397,Struan,0,0,9,9
SAL41398,Stuart (SA),0,0,6,6
SAL41399,Stuarts Creek,0,0,3,3
SAL41400,Stun'Sail Boom,0,0,0,0
SAL41401,Sturt (SA),0,7,530,539
SAL41402,Sturt Vale,0,0,4,4
SAL41403,Sultana Point,0,0,7,7
SAL41404,Summertown,0,0,195,195
SAL41405,Sunlands,0,0,88,88
SAL41406,Sunnybrae,0,0,5,5
SAL41407,Sunnydale,0,0,18,18
SAL41408,Sunnyside (SA),0,0,24,27
SAL41409,Sunnyvale,0,0,12,12
SAL41410,Surrey Downs,5,5,780,794
SAL41411,Sutherlands,0,0,9,9
SAL41412,Suttontown,0,0,187,194
SAL41413,Swan Reach (SA),0,0,48,48
SAL41414,Swanport,0,0,33,33
SAL41415,Swede Flat,0,0,0,0
SAL41416,Tailem Bend,0,0,325,325
SAL41417,Taldra,0,0,6,11
SAL41418,Talia,0,0,0,0
SAL41419,Tantanoola,0,0,109,109
SAL41420,Tanunda,0,4,1179,1184
SAL41421,Taperoo,0,6,534,543
SAL41422,Taplan,0,0,3,3
SAL41423,Taratap,0,0,12,12
SAL41424,Tarcoola,0,0,0,0
SAL41425,Tarcowie,0,0,7,7
SAL41426,Tarlee,0,0,78,78
SAL41427,Tarnma,0,0,4,4
SAL41428,Tarpeena,0,0,87,90
SAL41429,Tatachilla,0,0,68,64
SAL41430,Taunton (SA),0,0,0,0
SAL41431,Taylorville,0,0,66,66
SAL41432,Tea Tree Gully,6,9,864,876
SAL41433,Teal Flat,0,0,5,5
SAL41434,Telowie,0,0,28,28
SAL41435,Templers,0,0,30,30
SAL41436,Tennyson (SA),3,0,311,315
SAL41437,Tepko,0,0,5,5
SAL41438,Teringie,0,0,218,221
SAL41439,Terowie,0,0,22,20
SAL41440,The Gap (SA),0,0,5,5
SAL41441,The Pines (SA),0,0,19,19
SAL41442,The Range (SA),3,0,42,46
SAL41443,Thebarton,3,7,241,252
SAL41444,Thevenard,0,0,108,108
SAL41445,Thomas Plain,0,0,13,13
SAL41446,Thompson Beach,0,0,41,41
SAL41447,Thorngate,0,0,43,43
SAL41448,Thornlea,0,0,13,13
SAL41449,Thrington,0,0,4,4
SAL41450,Tiatukia,0,0,92,86
SAL41451,Tickera,0,0,63,63
SAL41452,Tiddy Widdy Beach,0,0,49,54
SAL41453,Tieyon,0,0,7,7
SAL41454,Tilley Swamp,0,0,3,3
SAL41455,Tintinara,0,0,117,118
SAL41456,Tolderol,0,0,8,8
SAL41457,Tonsley,3,0,130,134
SAL41458,Tooligie,0,0,7,7
SAL41459,Tooperang,0,0,69,69
SAL41460,Toora (SA),0,0,13,13
SAL41461,Toorak Gardens,4,3,643,650
SAL41462,Tootenilla,0,0,0,0
SAL41463,Torrens Island,0,0,0,0
SAL41464,Torrens Park,0,4,624,631
SAL41465,Torrens Vale,0,0,19,23
SAL41466,Torrensville,11,19,869,898
SAL41467,Tothill Belt,0,0,4,4
SAL41468,Tothill Creek,0,0,0,0
SAL41469,Totness,0,0,22,22
SAL41470,Towitta,0,0,8,8
SAL41471,Tranmere (SA),3,5,922,933
SAL41472,Trinity Gardens,0,0,301,295
SAL41473,Trott Park,4,5,753,758
SAL41474,Truro,0,0,130,130
SAL41475,Tulka,0,3,27,29
SAL41476,Tumby Bay,0,0,437,437
SAL41477,Tungkillo,0,0,83,83
SAL41478,Tunkalilla,0,0,0,0
SAL41479,Tusmore,0,4,381,386
SAL41480,Two Wells,5,3,776,784
SAL41481,Tyringa,0,0,3,3
SAL41482,Ucolta,0,0,3,3
SAL41483,Uley,0,0,0,0
SAL41484,Uleybury,0,3,82,87
SAL41485,Ulooloo,0,0,0,0
SAL41486,Ulyerra,0,0,9,9
SAL41487,Undalya,0,0,7,7
SAL41488,Underdale,5,3,537,541
SAL41489,Ungarra,0,0,40,40
SAL41490,Unley,12,4,883,904
SAL41491,Unley Park,5,3,350,348
SAL41492,Uno,0,0,0,0
SAL41493,Upper Hermitage,0,0,68,68
SAL41494,Upper Sturt,0,6,264,262
SAL41495,Uraidla,0,3,142,146
SAL41496,Urania,0,0,11,12
SAL41497,Urrbrae,0,0,270,270
SAL41498,Uworra,0,0,3,3
SAL41499,Vale Park,0,4,624,630
SAL41500,Valley View,10,4,1439,1456
SAL41501,Veitch,0,0,0,0
SAL41502,Venus Bay (SA),0,0,14,14
SAL41503,Verdun,0,0,60,60
SAL41504,Verran,0,0,27,27
SAL41505,Victor Harbor,0,4,969,974
SAL41506,Vine Vale,0,0,18,18
SAL41507,Virginia (SA),7,3,618,629
SAL41508,Vista,0,5,265,269
SAL41509,Vivonne Bay,0,0,19,19
SAL41510,Waddikee,0,0,4,4
SAL41511,Waikerie,0,3,590,599
SAL41512,Waitpinga,0,0,106,99
SAL41513,Walker Flat,0,0,17,17
SAL41514,Walkerville (SA),9,0,601,606
SAL41515,Walkley Heights,5,5,824,834
SAL41516,Wall Flat,0,0,18,18
SAL41517,Wallala,0,0,4,4
SAL41518,Wallaroo (SA),0,4,816,824
SAL41519,Wallaroo Mines,0,0,90,92
SAL41520,Wallaroo Plain,0,0,13,13
SAL41521,Walloway,0,0,3,3
SAL41522,Waltowa,0,0,14,14
SAL41523,Wami Kata,0,0,0,0
SAL41524,Wanbi,0,0,9,9
SAL41525,Wandana (SA),0,0,6,6
SAL41526,Wandearah East,0,0,32,32
SAL41527,Wandearah West,0,0,0,0
SAL41528,Wandilo,0,0,54,54
SAL41529,Wangary,0,0,43,43
SAL41530,Wangolina,0,0,15,15
SAL41531,Wanilla,0,0,28,28
SAL41532,Wappilka,0,0,0,0
SAL41533,Warburto,0,0,15,15
SAL41534,Ward Belt,0,0,36,36
SAL41535,Ward Hill,0,0,15,15
SAL41536,Warnertown,0,0,49,53
SAL41537,Warnes,0,0,4,4
SAL41538,Warooka,0,0,80,80
SAL41539,Warradale,3,8,1357,1367
SAL41540,Warramboo,0,0,23,23
SAL41541,Washpool (SA),0,0,10,10
SAL41542,Wasleys,0,3,178,183
SAL41543,Watarru,0,0,0,0
SAL41544,Watchman,0,0,13,13
SAL41545,Waterfall Gully,0,0,43,43
SAL41546,Waterloo (SA),0,0,17,17
SAL41547,Waterloo Corner,0,0,259,262
SAL41548,Watervale,0,0,89,86
SAL41549,Watraba,0,0,0,0
SAL41550,Wattle Flat (SA),0,0,36,36
SAL41551,Wattle Park,0,0,490,490
SAL41552,Wattle Range,0,0,12,12
SAL41553,Wattle Range East,0,0,12,12
SAL41554,Wauraltee,0,0,24,24
SAL41555,Wayville,10,10,398,414
SAL41556,Webb Beach,0,0,9,9
SAL41557,Wedge Island (SA),0,0,0,0
SAL41558,Weeroona Island,0,0,28,33
SAL41559,Weetulta,0,0,19,19
SAL41560,Welland,0,7,187,197
SAL41561,Wellington (SA),0,0,48,48
SAL41562,Wellington East,0,0,84,85
SAL41563,Wepar,0,0,13,13
SAL41564,West Beach (SA),5,6,1250,1262
SAL41565,West Bundaleer,0,0,5,5
SAL41566,West Croydon,8,11,928,945
SAL41567,West Hindmarsh,8,11,317,333
SAL41568,West Lakes,4,8,1775,1788
